payment_id,order_id,payment_date,amount,payment_method
9395,2802,2024-02-13,378.10410575747557,UPI
9396,6,2024-01-20,45.32643227967349,UPI
9397,7767,2024-03-21,272.52678124636196,Credit Card
9398,10279,2024-06-25,496.4032631553979,PayPal
9399,15359,2024-10-05,461.5360596497184,UPI
9400,4531,2024-08-03,554.9522360407303,PayPal
9401,14522,2024-06-15,508.75951627016286,UPI
9402,6062,2024-08-25,480.3477090474451,UPI
9403,1846,2024-04-14,248.75561674277884,Debit Card
9404,626,2024-09-12,79.5892288697118,Debit Card
9405,4143,2024-10-05,102.38210498916648,PayPal
9406,13298,2024-02-03,591.5428841972229,Debit Card
9407,9875,2024-11-13,744.4990750163661,Credit Card
9408,14762,2024-04-03,75.27803713371108,Credit Card
9409,13477,2024-06-02,883.9056169247544,Credit Card
9410,8569,2024-06-17,880.3735439917381,UPI
9411,10435,2024-04-09,697.2274432404352,Credit Card
9412,3860,2024-05-14,515.5068241987356,PayPal
9413,16262,2024-12-22,49.36065310933882,Debit Card
9414,11253,2024-09-21,500.1023287877013,PayPal
9415,5710,2024-04-10,663.9249935039803,Debit Card
9416,9742,2024-05-28,939.2668299483131,Credit Card
9417,6977,2024-08-28,67.9715650667762,Credit Card
9418,12182,2024-08-14,753.0797231822753,UPI
9419,2871,2024-03-25,636.4880940388365,Debit Card
9420,2297,2024-08-25,592.7333871498478,PayPal
9421,3829,2024-12-29,42.36543493132828,PayPal
9422,12034,2024-09-03,47.186554753953395,PayPal
9423,13037,2024-12-07,680.8582778887783,Credit Card
9424,9773,2024-09-14,187.85860549568116,Credit Card
9425,6894,2024-02-23,834.733551351311,Debit Card
9426,12750,2024-03-08,445.4474326478811,Credit Card
9427,7713,2024-01-13,215.5141911583915,PayPal
9428,14215,2024-08-14,857.7585951934587,Credit Card
9429,7214,2024-11-22,223.40185459230864,Debit Card
9430,15937,2024-04-07,596.6533381340038,PayPal
9431,11436,2024-05-22,465.4856930850078,UPI
9432,9267,2024-04-22,668.76583421039,Debit Card
9433,2275,2024-02-11,343.00536663965306,Debit Card
9434,14534,2024-10-13,327.71454791430943,Credit Card
9435,5537,2024-12-24,624.5541651347392,Credit Card
9436,11017,2024-04-04,976.0182067012172,Credit Card
9437,8783,2024-09-21,958.3943170171544,Credit Card
9438,2105,2024-11-30,70.17038775698296,PayPal
9439,4026,2024-04-08,583.6085399834147,Debit Card
9440,15593,2024-05-17,29.49581575858232,UPI
9441,11450,2024-07-29,698.2747263368781,PayPal
9442,7068,2024-12-12,722.5591178394891,Credit Card
9443,11425,2024-05-13,217.59486531097832,UPI
9444,12025,2024-01-01,694.2796446566945,UPI
9445,10060,2024-05-10,92.97137983144009,PayPal
9446,2360,2024-06-15,145.62764134176956,UPI
9447,1094,2024-05-09,520.1193039700664,Credit Card
9448,3227,2024-10-19,372.73232872399973,Debit Card
9449,15653,2024-03-24,935.4102886032556,Credit Card
9450,11745,2024-08-08,619.7131210876101,Debit Card
9451,7241,2024-01-16,690.5337270968005,Debit Card
9452,4366,2024-06-25,829.9432175448682,Credit Card
9453,14280,2024-12-18,824.362503822954,Debit Card
9454,13744,2024-03-31,771.4345461034949,PayPal
9455,11433,2024-01-08,725.3233234840842,PayPal
9456,3156,2024-09-20,793.6560962114355,Credit Card
9457,14192,2024-05-20,68.321011519376,Credit Card
9458,14579,2024-04-09,601.1567086565094,UPI
9459,7919,2024-04-07,692.9960238916866,Debit Card
9460,6366,2024-08-29,445.1856922329297,Credit Card
9461,3045,2024-01-10,815.1211843615406,Credit Card
9462,11232,2024-10-30,708.3992519671567,Credit Card
9463,16780,2024-02-08,89.89717923008507,PayPal
9464,5832,2024-04-28,825.9021856476079,Debit Card
9465,15152,2024-02-13,357.762929947412,UPI
9466,16348,2024-01-28,475.0211847483332,UPI
9467,13217,2024-09-09,326.57795574064215,PayPal
9468,5160,2024-07-08,874.7675634896281,PayPal
9469,1650,2024-03-30,395.3990613250567,UPI
9470,17086,2024-07-07,928.3173768109268,PayPal
9471,6517,2024-04-23,891.8394488710966,UPI
9472,17240,2024-10-17,552.6826355416439,Debit Card
9473,15001,2024-12-28,337.62887469546627,Credit Card
9474,14145,2024-10-01,63.97037790759673,Debit Card
9475,453,2024-04-26,38.286106817931376,Debit Card
9476,1968,2024-05-03,848.7775279002101,Credit Card
9477,362,2024-07-24,628.0711659124569,UPI
9478,12496,2024-04-19,293.99345185587566,UPI
9479,16418,2024-05-03,197.29362079202147,UPI
9480,12798,2024-05-12,75.40180245549709,PayPal
9481,8423,2024-08-27,430.3391905448754,UPI
9482,4659,2024-09-13,356.14967223300937,Credit Card
9483,17432,2024-05-13,446.5973821642107,Debit Card
9484,3686,2024-01-17,497.7417430710815,Credit Card
9485,16927,2024-04-12,646.3118942997788,UPI
9486,769,2024-05-11,344.2445248394732,UPI
9487,11048,2024-05-29,46.415431140847936,Debit Card
9488,12657,2024-02-16,479.68029800906163,PayPal
9489,6468,2024-02-16,562.0593487033852,PayPal
9490,9787,2024-10-24,242.8844467670104,Debit Card
9491,4173,2024-01-21,327.11631015266795,Credit Card
9492,15207,2024-01-13,716.0946072500739,Credit Card
9493,15020,2024-01-18,419.6840959909936,Credit Card
9494,4985,2024-10-26,453.212761116615,Debit Card
9495,12213,2024-08-28,647.5519484140023,Credit Card
9496,14860,2024-04-04,745.119227632728,Credit Card
9497,13055,2024-01-21,539.291131842653,Credit Card
9498,900,2024-05-03,654.7347243034991,Debit Card
9499,5402,2024-10-19,817.0444602433491,Credit Card
9500,1295,2024-09-07,141.8776380434549,Debit Card
9501,2418,2024-01-31,174.3219381673125,PayPal
9502,259,2024-05-21,635.1373077849747,UPI
9503,8036,2024-01-22,960.4638676535668,Debit Card
9504,6647,2024-07-23,18.389006122458483,Credit Card
9505,1818,2024-02-23,300.62629639976586,UPI
9506,2039,2024-05-21,289.9963619426882,UPI
9507,8968,2024-03-28,162.7401780976737,UPI
9508,13911,2024-03-09,507.4624370490703,Credit Card
9509,4204,2024-12-10,635.5250260231346,PayPal
9510,9496,2024-07-07,621.536331811725,PayPal
9511,5119,2024-07-19,964.7758963770991,UPI
9512,9174,2024-07-28,291.70867503940303,UPI
9513,181,2024-08-18,550.1695889261441,PayPal
9514,3373,2024-02-19,82.86483352661949,PayPal
9515,5659,2024-04-23,660.8110013703018,PayPal
9516,10346,2024-11-07,844.9521840510643,PayPal
9517,11990,2024-12-13,943.785570934558,Credit Card
9518,8196,2024-06-20,564.7474574127218,Debit Card
9519,15529,2024-07-27,700.3587440413856,UPI
9520,5590,2024-08-04,837.988081024388,PayPal
9521,4366,2024-12-17,847.9186516833884,Credit Card
9522,5686,2024-06-26,290.90308693569915,PayPal
9523,4014,2024-04-20,655.9703782893471,UPI
9524,9665,2024-07-04,940.97010547966,UPI
9525,12325,2024-02-17,936.7316645185898,Debit Card
9526,11173,2024-11-16,194.42135012265447,PayPal
9527,13920,2024-05-16,923.2125401977212,Credit Card
9528,7189,2024-07-29,934.8754184624954,Credit Card
9529,4571,2024-07-13,559.9032518686539,UPI
9530,4826,2024-02-01,220.3318452875119,PayPal
9531,1574,2024-04-08,61.89528785995417,PayPal
9532,7349,2024-10-16,200.5335184031165,PayPal
9533,9648,2024-09-24,143.54938151924247,UPI
9534,6311,2024-05-05,200.69803692887643,Credit Card
9535,11128,2024-03-20,972.3594097982416,Credit Card
9536,16477,2024-02-13,171.96753704879012,Debit Card
9537,11685,2024-08-16,531.6280565921634,Credit Card
9538,13038,2024-06-17,242.38860634021128,Debit Card
9539,5199,2024-11-28,83.098387777464,PayPal
9540,13422,2024-10-10,251.00186043630472,UPI
9541,9522,2024-05-13,690.8666259216272,UPI
9542,10478,2024-03-23,206.76175306017979,Credit Card
9543,14719,2024-02-16,153.85109032552907,Debit Card
9544,16969,2024-04-16,110.69209364250177,Credit Card
9545,1049,2024-04-09,155.43032895601826,PayPal
9546,6916,2024-08-18,41.86380873001693,UPI
9547,1389,2024-12-17,193.36247720169015,Credit Card
9548,17540,2024-08-31,918.753011242089,UPI
9549,11318,2024-12-07,996.8952160285086,Credit Card
9550,13251,2024-06-04,742.2549857322377,PayPal
9551,9084,2024-03-31,548.2361513633805,UPI
9552,14436,2024-06-02,74.15226526969252,Credit Card
9553,17571,2024-10-02,818.2426548286132,Debit Card
9554,8614,2024-03-31,190.75253370992,Credit Card
9555,2421,2024-02-08,737.6678493340551,Debit Card
9556,716,2024-04-21,980.5063139186606,UPI
9557,1740,2024-09-20,822.4838592136231,UPI
9558,7824,2024-09-07,615.9409128101277,Debit Card
9559,12946,2024-07-23,195.070614073883,Credit Card
9560,2661,2024-02-22,995.9033632025805,UPI
9561,6934,2024-07-06,107.14684073954443,Credit Card
9562,1224,2024-02-03,748.5489179532921,PayPal
9563,5537,2024-01-03,285.9587689042454,Debit Card
9564,1241,2024-11-04,24.68840742243559,Debit Card
9565,4826,2024-05-28,334.3587260004691,UPI
9566,2285,2024-04-23,658.1741585349606,UPI
9567,2510,2024-06-29,919.8422599575973,UPI
9568,8495,2024-10-09,55.18122842239929,UPI
9569,3381,2024-04-13,814.9617535014537,Credit Card
9570,6140,2024-06-25,549.1968451092582,UPI
9571,12551,2024-01-09,486.92391794923986,UPI
9572,1472,2024-06-15,754.6697462865585,Debit Card
9573,12730,2024-08-11,241.7053619887323,Credit Card
9574,17516,2024-04-14,671.8430666852164,Credit Card
9575,2949,2024-09-10,320.2492784259372,Debit Card
9576,11820,2024-09-04,638.7540710722976,UPI
9577,1681,2024-06-23,33.02075979214666,Credit Card
9578,1563,2024-03-13,940.5410859952365,UPI
9579,12321,2024-10-21,913.2634423925867,UPI
9580,11088,2024-05-15,936.7143222720372,Debit Card
9581,16785,2024-06-02,83.91372618009504,Credit Card
9582,13683,2024-08-02,162.1542633664674,Credit Card
9583,11496,2024-02-14,902.2485771563322,PayPal
9584,11183,2024-11-03,728.2230441762707,PayPal
9585,6392,2024-03-21,457.6446534193602,PayPal
9586,685,2024-04-13,302.33847307107646,Credit Card
9587,13338,2024-09-26,848.5226276152163,UPI
9588,1370,2024-09-21,827.7927474548019,Credit Card
9589,5900,2024-03-08,275.08688849570905,Credit Card
9590,691,2024-01-18,496.8804069279043,Debit Card
9591,11137,2024-04-06,627.2782564916835,UPI
9592,14500,2024-09-17,125.90438608836541,UPI
9593,8011,2024-05-18,965.8958572888231,UPI
9594,10429,2024-05-06,793.7154889771574,UPI
9595,5784,2024-02-04,659.6314103503431,PayPal
9596,2689,2024-07-11,864.5549690328581,UPI
9597,14795,2024-01-11,165.22923567436175,Debit Card
9598,2889,2024-08-16,680.6462022256068,Credit Card
9599,4220,2024-10-11,106.52600095201797,Credit Card
9600,522,2024-04-06,191.89454834048715,Debit Card
9601,2002,2024-01-14,264.9391615932452,Credit Card
9602,16861,2024-04-20,523.3478312725625,PayPal
9603,8622,2024-10-18,142.99568864859117,UPI
9604,3921,2024-05-04,657.4671333613892,Credit Card
9605,6356,2024-09-02,122.47455421286915,PayPal
9606,7512,2024-01-28,287.253666318277,PayPal
9607,7092,2024-05-23,744.969685113256,Debit Card
9608,15294,2024-09-27,703.0262297019449,UPI
9609,17493,2024-01-24,900.0856762686783,Debit Card
9610,13418,2024-01-14,588.2623801124545,UPI
9611,16839,2024-09-29,871.7918990232362,Debit Card
9612,12922,2024-12-03,855.2840725430126,PayPal
9613,17185,2024-12-07,460.6053931515487,UPI
9614,17436,2024-10-24,853.7973010432119,UPI
9615,10435,2024-04-19,717.1189833369988,PayPal
9616,1599,2024-02-28,190.16327118309158,Debit Card
9617,15120,2024-10-01,596.3337851687213,Credit Card
9618,15984,2024-09-18,410.5643109829696,PayPal
9619,2176,2024-07-18,334.73829754084744,Debit Card
9620,1534,2024-02-21,610.329912946132,Credit Card
9621,10200,2024-09-12,481.25635704922195,Debit Card
9622,9090,2024-03-01,992.080222971937,UPI
9623,6602,2024-02-10,975.8105463521647,UPI
9624,4710,2024-06-27,658.5822895789378,Debit Card
9625,7528,2024-07-06,242.85877767950043,UPI
9626,15062,2024-11-02,609.5041446346283,PayPal
9627,1552,2024-01-25,185.30972138274663,Debit Card
9628,14570,2024-07-15,792.6035843715641,UPI
9629,14945,2024-10-03,970.7562922887568,Debit Card
9630,16614,2024-02-17,234.5885459085491,Credit Card
9631,16297,2024-01-24,447.3220683680451,Debit Card
9632,10432,2024-08-07,292.65986809480484,Credit Card
9633,14148,2024-03-08,18.799843237483707,UPI
9634,967,2024-01-24,970.2688557047595,Credit Card
9635,16819,2024-03-27,605.1205696180951,PayPal
9636,2933,2024-11-01,788.4537460112986,Credit Card
9637,12631,2024-09-04,992.1934562236743,Debit Card
9638,7357,2024-01-07,143.50611887472334,UPI
9639,13677,2024-09-07,129.83567167010332,Debit Card
9640,8445,2024-01-25,596.5420169756607,Credit Card
9641,11857,2024-02-11,716.788185248579,Debit Card
9642,11195,2024-05-20,340.96545030731505,Credit Card
9643,6601,2024-01-05,519.0712854177482,Credit Card
9644,5367,2024-08-05,221.5631541343596,UPI
9645,17328,2024-07-18,632.6190479758063,UPI
9646,468,2024-11-25,156.45174689583408,UPI
9647,4186,2024-04-06,338.8314883307863,PayPal
9648,242,2024-11-18,24.19488790873353,Credit Card
9649,2602,2024-08-26,452.8219495166009,UPI
9650,16078,2024-11-10,228.38363091315804,UPI
9651,16435,2024-03-11,26.182477796430717,Credit Card
9652,15107,2024-05-19,931.6263646473898,Debit Card
9653,7806,2024-07-29,276.16691891776946,Debit Card
9654,8351,2024-11-05,969.204450883604,UPI
9655,7820,2024-06-12,823.4745809192133,Debit Card
9656,5870,2024-12-01,810.6948386199523,Credit Card
9657,5223,2024-03-18,815.317256367106,Debit Card
9658,9513,2024-01-02,133.62743678340405,Credit Card
9659,6146,2024-08-01,792.8597244613981,UPI
9660,15662,2024-05-20,834.9745778066341,PayPal
9661,15713,2024-02-26,215.7372096410153,Debit Card
9662,15415,2024-02-25,928.2375429065771,UPI
9663,6295,2024-01-13,270.2561217095382,UPI
9664,16282,2024-12-08,946.3979378718078,UPI
9665,8548,2024-02-01,137.4176233270191,PayPal
9666,203,2024-04-08,985.5219093346154,Credit Card
9667,13077,2024-11-04,985.6771446779701,Credit Card
9668,13762,2024-12-26,327.6266979747822,Credit Card
9669,6095,2024-09-24,686.0371995396762,PayPal
9670,12259,2024-07-02,965.9512722826662,UPI
9671,13570,2024-09-19,385.9608533012609,PayPal
9672,4337,2024-07-25,842.5480815792494,UPI
9673,4965,2024-04-30,193.35917028888827,UPI
9674,14182,2024-09-03,803.0944553908539,PayPal
9675,16239,2024-05-20,96.28010838407143,UPI
9676,7555,2024-03-29,294.6005897389129,PayPal
9677,6791,2024-09-27,556.281445507507,Credit Card
9678,9564,2024-05-12,236.334460028644,PayPal
9679,15341,2024-09-18,59.20338323288827,Debit Card
9680,9353,2024-11-04,847.5980943010838,PayPal
9681,15221,2024-07-18,498.19320147095317,UPI
9682,15101,2024-01-01,630.2450920328669,PayPal
9683,2654,2024-02-08,984.3922104085991,UPI
9684,652,2024-06-06,810.1354663204537,Debit Card
9685,1025,2024-03-13,57.85890355020721,UPI
9686,14762,2024-12-30,993.629078574236,UPI
9687,7836,2024-07-07,992.7356667930828,Credit Card
9688,12233,2024-10-15,863.4233807901053,Debit Card
9689,15343,2024-12-05,872.1049482515801,PayPal
9690,17490,2024-01-05,869.2544845289314,Credit Card
9691,15778,2024-01-16,618.3088323316537,Debit Card
9692,6029,2024-07-26,185.50344302667375,Credit Card
9693,1999,2024-09-09,556.8433482803509,PayPal
9694,13177,2024-03-24,787.5393163292304,Debit Card
9695,12559,2024-08-21,996.6168507581507,Credit Card
9696,2725,2024-05-25,771.2108786430616,UPI
9697,5183,2024-06-05,844.9917186790542,UPI
9698,14926,2024-02-26,575.0703257363126,Credit Card
9699,7782,2024-12-13,32.062638217130996,PayPal
9700,6492,2024-08-04,960.9796995325361,PayPal
9701,1329,2024-01-28,767.4456579572193,Credit Card
9702,1076,2024-05-26,311.2027612739093,PayPal
9703,802,2024-07-28,165.51105255870374,Debit Card
9704,16268,2024-10-26,63.42822514629368,Debit Card
9705,15897,2024-12-12,96.185120698843,PayPal
9706,8495,2024-01-21,407.50868686699505,UPI
9707,11434,2024-02-21,72.74874038493978,UPI
9708,11565,2024-05-23,614.1519753672917,UPI
9709,11153,2024-01-21,911.7330722691454,Credit Card
9710,14566,2024-07-16,359.99485408967024,UPI
9711,4772,2024-04-30,174.9224881798648,PayPal
9712,4504,2024-08-14,305.27233230677706,UPI
9713,8095,2024-01-20,692.9442650529044,UPI
9714,13525,2024-01-20,66.75850045825766,Credit Card
9715,2587,2024-03-02,87.32519883438702,Credit Card
9716,11910,2024-01-31,18.25276756137966,UPI
9717,6094,2024-09-11,303.22523004423624,UPI
9718,7561,2024-02-06,84.51500504878564,Debit Card
9719,221,2024-07-15,639.7492086781145,UPI
9720,4986,2024-11-10,716.3183643861793,PayPal
9721,2855,2024-04-09,673.256489815518,Credit Card
9722,11037,2024-04-01,130.4638613082727,PayPal
9723,3717,2024-09-01,427.4324473845732,Credit Card
9724,5025,2024-02-02,765.2375046895725,PayPal
9725,9338,2024-11-29,282.97568758379657,PayPal
9726,7105,2024-02-16,277.45594852113084,UPI
9727,837,2024-05-16,216.71765833427713,UPI
9728,724,2024-06-08,59.9468719457172,Debit Card
9729,14577,2024-04-25,886.9081888494795,PayPal
9730,12278,2024-02-28,870.2773300741042,Credit Card
9731,11969,2024-04-20,947.7976508778744,UPI
9732,14682,2024-12-18,964.448734814197,PayPal
9733,10231,2024-09-28,39.5004669871153,PayPal
9734,12564,2024-11-08,878.8520434822772,Credit Card
9735,12125,2024-03-18,28.322849206688165,Credit Card
9736,1235,2024-02-02,735.5101423799443,UPI
9737,13725,2024-05-15,595.5345110651207,UPI
9738,8892,2024-08-07,181.96723459840013,PayPal
9739,3905,2024-03-28,23.412593355146402,PayPal
9740,8186,2024-03-27,746.0343112007397,PayPal
9741,2482,2024-07-11,719.485438648511,Credit Card
9742,7444,2024-02-25,149.71296168075654,PayPal
9743,13538,2024-07-31,700.516482581426,Credit Card
9744,7383,2024-07-13,903.3795889055172,UPI
9745,5525,2024-09-12,412.5457358220077,Credit Card
9746,4872,2024-11-20,742.3552546256692,Credit Card
9747,9224,2024-12-06,626.1247096716475,Debit Card
9748,16518,2024-02-19,169.05108544557947,Credit Card
9749,16183,2024-07-23,491.91678661230844,Debit Card
9750,14001,2024-10-10,455.5888996004498,UPI
9751,12970,2024-10-04,69.07972129059578,Credit Card
9752,3617,2024-06-10,837.8903127728812,PayPal
9753,1472,2024-04-07,352.68445472229087,PayPal
9754,9937,2024-12-05,457.2429887219819,Debit Card
9755,10145,2024-10-02,427.31010343886965,Debit Card
9756,4471,2024-05-26,175.09147008363067,UPI
9757,1218,2024-05-12,770.7206879133377,Credit Card
9758,11745,2024-02-23,607.3050290751003,Debit Card
9759,5857,2024-07-10,351.19095134552725,Credit Card
9760,8049,2024-06-23,44.77296113393328,UPI
9761,1377,2024-01-31,32.07632348437046,PayPal
9762,12748,2024-02-14,253.31115131837458,UPI
9763,14317,2024-05-01,168.35687562294336,UPI
9764,30,2024-09-19,694.0922927636948,UPI
9765,9932,2024-04-18,455.0754479302775,PayPal
9766,15968,2024-03-08,357.87068498077286,Debit Card
9767,14340,2024-01-20,241.14120901057905,UPI
9768,1375,2024-02-28,872.1783637893906,Credit Card
9769,1535,2024-10-15,152.39357566822318,Debit Card
9770,15504,2024-08-24,536.2318790004784,Debit Card
9771,702,2024-05-13,646.7605194207833,Debit Card
9772,12639,2024-03-27,498.7859199883743,Debit Card
9773,5583,2024-09-28,939.1863233727711,Debit Card
9774,12370,2024-10-29,845.4520029461016,UPI
9775,6210,2024-08-23,752.7264235716073,PayPal
9776,9791,2024-05-25,652.2858394112188,Credit Card
9777,10777,2024-08-06,197.5070864776711,Credit Card
9778,8214,2024-04-01,678.8738874312628,PayPal
9779,7684,2024-11-27,571.5232177047902,Credit Card
9780,7552,2024-06-29,930.645356487529,UPI
9781,12715,2024-04-27,340.7308252782357,Debit Card
9782,1778,2024-10-10,261.74266676490663,Credit Card
9783,6961,2024-01-02,874.3416285329853,PayPal
9784,4893,2024-03-13,351.99614370071635,PayPal
9785,4861,2024-07-19,756.1142934592451,UPI
9786,11320,2024-03-31,408.2613910917627,PayPal
9787,7266,2024-09-01,305.56424381224815,Debit Card
9788,15605,2024-12-05,461.6338492315718,PayPal
9789,13310,2024-09-23,602.7435719734875,Credit Card
9790,9121,2024-05-25,82.89380218397591,Debit Card
9791,15171,2024-08-25,366.3729067722858,UPI
9792,17558,2024-12-16,403.20888627419225,UPI
9793,7507,2024-10-26,607.3584983868851,Debit Card
9794,2356,2024-07-23,921.4399106156912,PayPal
9795,307,2024-08-17,854.2912833542107,Credit Card
9796,5000,2024-06-27,637.3558801472732,Debit Card
9797,8506,2024-01-18,482.0141237129657,PayPal
9798,4535,2024-03-29,92.26791979851217,Credit Card
9799,2468,2024-01-31,566.1155362567699,PayPal
9800,9379,2024-03-10,268.5197047635997,UPI
9801,16361,2024-02-18,425.8425569978939,PayPal
9802,12463,2024-04-08,756.368768255069,Credit Card
9803,1388,2024-09-05,45.22779815417776,Debit Card
9804,4579,2024-04-21,921.2943899801136,Credit Card
9805,9950,2024-08-26,802.3794234951732,UPI
9806,13355,2024-07-28,299.79697770924076,PayPal
9807,15980,2024-11-29,549.3233091828245,Debit Card
9808,13085,2024-05-30,105.16229255094304,PayPal
9809,6064,2024-07-17,90.77535447037583,Debit Card
9810,16568,2024-12-26,47.13638124058793,PayPal
9811,9396,2024-03-17,902.218422925799,Debit Card
9812,15120,2024-06-20,71.41865721313793,UPI
9813,6037,2024-11-02,487.0246589024512,PayPal
9814,6394,2024-02-10,33.816590034092144,PayPal
9815,2985,2024-10-22,387.0387080683498,PayPal
9816,1384,2024-05-22,427.05988473054924,Credit Card
9817,4716,2024-11-14,229.72559116570267,UPI
9818,1906,2024-08-26,534.621982767876,Credit Card
9819,9114,2024-06-22,881.4213426864395,UPI
9820,17131,2024-03-01,694.372233711188,PayPal
9821,3949,2024-05-24,521.7413958026876,PayPal
9822,14998,2024-08-21,304.6829653537571,PayPal
9823,15241,2024-08-06,236.21698793368975,PayPal
9824,14367,2024-04-25,905.788667255721,Debit Card
9825,13781,2024-11-14,364.4917841587959,Debit Card
9826,8690,2024-09-30,876.8967960653192,PayPal
9827,13383,2024-03-31,342.13489640664534,PayPal
9828,5583,2024-04-03,329.3972431506592,PayPal
9829,12526,2024-07-20,905.4390306795492,PayPal
9830,4398,2024-02-01,709.7493404099196,Credit Card
9831,5508,2024-03-17,434.96903728917346,PayPal
9832,12298,2024-03-18,701.6822546057082,Credit Card
9833,15383,2024-05-23,101.05307061405118,UPI
9834,4865,2024-08-26,182.5626634722847,Debit Card
9835,7700,2024-07-19,753.642691421906,Debit Card
9836,6503,2024-10-13,852.9461383776063,UPI
9837,3551,2024-07-09,147.45954346984362,PayPal
9838,1702,2024-10-01,504.96311309778923,Credit Card
9839,16118,2024-08-08,556.7540013937852,UPI
9840,8007,2024-03-24,77.22726919430033,Credit Card
9841,10607,2024-10-21,278.1553112405568,Debit Card
9842,10604,2024-05-12,455.15329480549576,Debit Card
9843,796,2024-04-26,923.0030260923604,Credit Card
9844,2910,2024-10-22,608.7339505977776,Debit Card
9845,13699,2024-12-08,225.45028548398898,Credit Card
9846,5852,2024-04-30,684.8453667979304,UPI
9847,8882,2024-01-03,385.36444277480666,UPI
9848,2054,2024-10-28,641.2548348989761,PayPal
9849,9659,2024-06-06,20.53536230522745,Credit Card
9850,9358,2024-12-17,434.43718534986795,Credit Card
9851,6057,2024-05-14,710.2537398867748,Credit Card
9852,7816,2024-08-21,772.0388945103635,PayPal
9853,11604,2024-09-20,945.8096070777448,Debit Card
9854,1279,2024-10-14,475.68909498982134,UPI
9855,12285,2024-02-11,927.9299912532367,Debit Card
9856,885,2024-05-02,809.5822666175426,PayPal
9857,3261,2024-12-13,466.3493493286775,Credit Card
9858,13243,2024-11-16,652.6455416297457,Debit Card
9859,12810,2024-08-26,924.7942819210841,Debit Card
9860,5096,2024-09-23,361.329654631879,Credit Card
9861,4498,2024-12-05,933.3270639447975,Debit Card
9862,14950,2024-02-17,761.9850904613485,PayPal
9863,10452,2024-02-08,125.23467819194418,UPI
9864,3227,2024-03-10,817.3439059936969,Credit Card
9865,17161,2024-07-11,305.35532666305426,PayPal
9866,5611,2024-12-28,48.906590173000055,Debit Card
9867,13916,2024-01-28,514.9647519814694,Credit Card
9868,7651,2024-03-24,950.9334138699021,Credit Card
9869,16146,2024-01-24,836.1102639427043,PayPal
9870,13641,2024-08-05,582.4720147278877,Credit Card
9871,12909,2024-08-05,938.7792751183642,Credit Card
9872,14158,2024-05-26,325.5557057973894,UPI
9873,8455,2024-10-01,487.62124059225033,PayPal
9874,8958,2024-07-12,838.6857615443625,UPI
9875,5757,2024-03-27,140.57696564766408,Debit Card
9876,3213,2024-08-10,295.15742588251806,Debit Card
9877,6292,2024-11-12,620.328582423523,Credit Card
9878,568,2024-08-24,489.2350116645684,Debit Card
9879,7435,2024-06-27,542.3664324994706,Debit Card
9880,12604,2024-07-03,555.4975280979921,Debit Card
9881,16655,2024-10-25,252.7154385067447,Credit Card
9882,15034,2024-08-15,751.7772607079573,Credit Card
9883,5288,2024-01-06,936.7806537583441,PayPal
9884,13997,2024-05-18,619.4739572756231,PayPal
9885,2948,2024-05-28,335.76220326233823,PayPal
9886,16393,2024-11-30,895.6779872222498,Credit Card
9887,4410,2024-05-25,746.4671795329855,PayPal
9888,15017,2024-01-11,427.77832720435964,UPI
9889,8885,2024-07-22,222.40772385623208,UPI
9890,13755,2024-12-15,911.1247957556112,PayPal
9891,16514,2024-06-22,957.0602701917064,PayPal
9892,9443,2024-08-16,371.86434815529196,PayPal
9893,3883,2024-11-10,682.8522197258632,Debit Card
9894,9319,2024-02-05,547.8464691635309,Credit Card
9895,332,2024-03-10,799.5336457960577,UPI
9896,11351,2024-02-28,972.5232003954326,Debit Card
9897,5288,2024-08-22,160.10848981965714,UPI
9898,6279,2024-04-05,372.65975812974244,PayPal
9899,12228,2024-12-13,811.9152213759851,PayPal
9900,495,2024-01-06,483.5216071296554,Debit Card
9901,3764,2024-04-13,367.81013211581507,PayPal
9902,2765,2024-09-25,108.31470520313826,Debit Card
9903,10821,2024-03-17,629.6371743287048,PayPal
9904,11560,2024-08-16,676.804067087252,PayPal
9905,6289,2024-04-02,381.7046465391862,UPI
9906,17569,2024-07-18,50.052601132843094,UPI
9907,9082,2024-03-19,51.50227270252376,UPI
9908,11294,2024-09-11,144.1467614259596,Credit Card
9909,4862,2024-02-01,329.5102527994123,Credit Card
9910,9718,2024-06-11,134.25209678599157,PayPal
9911,310,2024-08-30,386.76177095476197,Debit Card
9912,6803,2024-09-19,734.8831781459252,Credit Card
9913,3990,2024-04-17,332.5370870362588,Debit Card
9914,13628,2024-01-09,182.71914257236767,Credit Card
9915,4163,2024-06-16,582.0755304593443,Credit Card
9916,6093,2024-08-06,593.2575306177596,Debit Card
9917,8892,2024-06-06,896.8779325926713,UPI
9918,7260,2024-11-26,603.1091584403844,UPI
9919,586,2024-01-22,753.6087063678768,Debit Card
9920,8532,2024-09-10,194.5305611402578,Credit Card
9921,4394,2024-08-20,657.0549547471974,Credit Card
9922,17280,2024-02-26,491.70103649564874,Credit Card
9923,7000,2024-08-12,770.9844757937936,UPI
9924,5174,2024-04-20,536.2098053935888,Debit Card
9925,12336,2024-02-20,621.4648083596472,Credit Card
9926,2941,2024-08-08,237.19572944847422,PayPal
9927,4943,2024-11-27,177.55104059266304,Credit Card
9928,14256,2024-03-04,960.9664792985677,Credit Card
9929,702,2024-11-01,744.2492634484076,Credit Card
